,Year,Title,Rank,Keywords
139,2023,뿌리깊은 초등국어 독해력 5단계(초등 5-6학년 대상),3,"['수록', '독해', '지문', '공부', '문제']"
140,2022,뿌리깊은 초등국어 독해력 어휘편 3단계(초등 3-4학년 대상),10,"['어휘', '공부', '독해', '교재', '국어']"
141,2023,뿌리깊은 초등국어 독해력 4단계(초등 3-4학년 대상),9,"['수록', '독해', '지문', '유형', '문제']"
142,2022,쎈 초등 수학 4-1(2023),12,"['문제', '수학', '학습', '구성', '유형']"
143,2023,뿌리깊은 초등국어 독해력 어휘편 4단계(초등 3-4학년 대상),33,"['어휘', '공부', '독해', '교재', '국어']"
144,2022,쎈 초등 수학 4-2(2023),14,"['문제', '수학', '학습', '유형', '시험']"
145,2022,디딤돌 초등 수학 기본+응용 4-2(2022),15,"['수학', '문제', '관점', '대비', '서술']"
146,2022,쎈 개념 연산 중등 수학 1-1,16,"['학습', '개념', '문제', '기본', '제공']"
147,2022,오투 초등 과학 6-1(2022),17,"['평가', '문제', '개념', '단원', '정리']"
148,2022,EBS 만점왕 초등 수학 4-1(2022),18,"['만점', '학습', '공부', '혼자', '개념']"
149,2022,뿌리깊은 초등국어 독해력 1단계(초등 1-2학년 대상),19,"['독해', '수록', '지문', '공부', '문제']"
150,2022,최상위 수학 초등 5-1(2022),20,"['대상', '이론', '독자', '문제', '학년']"
151,2022,디딤돌 초등 수학 기본+응용 3-2(2022),21,"['수학', '문제', '관점', '대비', '서술']"
152,2022,최상위 수학 초등 6-1(2022),22,"['대상', '이론', '독자', '문제', '학년']"
153,2022,최상위 수학 초등 5-2(2022),23,"['개념', '사고력', '수준', '상위', '수학']"
154,2023,뿌리깊은 초등국어 독해력 3단계(초등 3-4학년 대상),7,"['수록', '독해', '지문', '유형', '문제']"
155,2022,디딤돌 초등 수학 기본+응용 5-1(2022),25,"['수학', '디딤돌', '문제', '초등', '단계']"
156,2023,뿌리깊은 초등국어 독해력 6단계(초등 5-6학년 대상),40,"['독해', '수록', '지문', '문제', '학습']"
157,2022,최상위 수학 초등 6-2(2022),27,"['개념', '사고력', '수준', '상위', '수학']"
158,2022,EBS 만점왕 초등 수학 3-1(2022),28,"['만점', '학습', '공부', '혼자', '개념']"
159,2023,뿌리깊은 초등국어 독해력 어휘편 1단계(초등 1-2학년 대상),46,"['어휘', '공부', '독해', '교재', '국어']"
160,2022,디딤돌 초등 수학 기본+응용 4-1(2022),30,"['수학', '문제', '관점', '대비', '서술']"
161,2022,빠작 초등 5~6학년 국어 비문학 독해 5단계,31,"['학습', '독해', '지문', '어휘', '응용']"
162,2022,쎈 연산 10: 초등 5-2(2022),32,"['연산', '학습', '문제', '제공', '해결력']"
163,2023,뿌리깊은 초등국어 독해력 어휘편 6단계(초등 5-6학년 대상),48,"['어휘', '공부', '독해', '교재', '국어']"
164,2022,개념+유형 라이트 초등 수학 6-2(2022),34,"['복습', '유형', '문제', '시스템', '평가']"
165,2023,"초등 영문법, 문법이 쓰기다 기본 1",52,"['문법', '초등', '과정', '영어', '응용']"
166,2022,오투 초등 과학 5-1(2022),36,"['평가', '문제', '개념', '단원', '정리']"
167,2023,쎈 연산 7: 초등 4-1(2023),38,"['연산', '학습', '문제', '원리', '학기']"
168,2022,개념+유형 라이트 초등 수학 5-2(2022),38,"['복습', '유형', '문제', '시스템', '평가']"
169,2022,쎈 연산 9: 초등 5-1(2022),39,"['연산', '학습', '문제', '제공', '원리']"
170,2022,디딤돌 초등 수학 기본+응용 6-1(2022),40,"['수학', '디딤돌', '문제', '초등', '단계']"
