,Year,Title,Rank,Keywords
183,2022,나도 아직 나를 모른다,49,"['마음', '희망', '뇌과학', '위안', '출간']"
184,2023,놓아버림,52,"['의식', '항복', '세계', '깨달음', '경험']"
185,2023,코스모스,4,"['과학', '세이건', '코스모스', '우주', '과정']"
186,2023,수학은 어떻게 문명을 만들었는가,109,"['수학', '세상', '역사', '문명', '인류']"
187,2023,생각한다는 착각,50,"['내면', '생각', '행동', '자신', '인간']"
188,2022,다정함의 과학,54,"['건강', '의학', '현대', '확률', '사랑']"
189,2022,걷기의 세계,55,"['걷기', '도시', '철학자', '사고', '과학']"
190,2022,2022 치과보험청구사 3급 해설 및 예상문제,56,"['치과', '건강보험', '청구', '이해', '보험']"
191,2023,그림으로 이해하는 닥터 배의 술술 보건의학통계,73,"['통계', '그림', '분석', '이해', '사용']"
192,2022,간호 알고리즘,58,"['간호', '사정', '증상', '진단', '제공']"
193,2022,슬기로운 인공신장실 생활: 혈액투석 기본편,59,"['간호사', '처음', '신장', '인공', '선생님']"
194,2022,스튜어트 미분적분학,60,"['함수', '미분', '역함수', '적분학', '적분']"
195,2022,대학물리학 세트,61,"['대학', '물리학', '이론서', '전반', '기초']"
196,2022,수학의 쓸모,62,"['수학', '사람', '이해', '쓸모', '설명']"
197,2022,프셉마음: 심혈관계편,63,"['실무', '심장', '설명', '반영', '시술']"
198,2023,의사와 치료사를 위한 체외충격파의 새로운 길,27,"['충격파', '구성', '기초', '도서', '전반']"
199,2022,과학으로 생각하기,65,"['과학', '일상', '세상', '질문', '이해']"
200,2023,랩 걸,104,"['자신', '과학자', '이야기', '나무', '사랑']"
201,2023,호흡의 기술,28,"['호흡', '호모', '호흡기', '천식', '질환']"
202,2023,Kreyszig 공업수학(상),103,"['내용', '수학', '공업', '이해', '문제']"
203,2022,"뇌를 읽다, 마음을 읽다",69,"['마음', '강의', '가명', 'com', '서울대']"
204,2023,나는 왜 생각이 많을까?,67,"['생각', '이유', '방법', '연구', '사람']"
205,2022,미분적분학,71,"['추가', '그림', '개념', '대량', '기존']"
206,2022,김상욱의 양자 공부,72,"['양자', '역학', '이해', '저자', '장벽']"
207,2023,환경과 생태 쫌 아는 10대,54,"['환경', '소비', '10대', '과학', '문제']"
