,Year,Title,Rank,Keywords
183,2023,시민의 한국사 1: 전근대편,68,"['한국사', '시민', '통사', '파동', '정치']"
184,2023,알고 있다는 착각,116,"['인류학', '타임스', '도구', '착각', '문제']"
185,2023,시민의 한국사 2: 근현대편,71,"['한국사', '고전', '시민', '시대', '정치']"
186,2023,사피엔스 그래픽 히스토리 1: 인류의 탄생,93,"['사피엔스', '그래픽', '히스토리', '인류', '재미']"
187,2023,클릭 서양미술사,79,"['미술사', '서양', '작품', '미술', '이해']"
188,2023,인류 본사,88,"['역사', '문명', '중동', '인류', '오리엔트']"
189,2023,나의 문화유산답사기 10: 서울편(2),99,"['서울', '역사', '예술', '답사기', '시작']"
190,2023,"합스부르크, 세계를 지배하다",97,"['가문', '합스부르크', '역사', '유럽', '중심']"
191,2022,제국과 의로운 민족,58,"['제국', '중국', '한반도', '베스타', '한국']"
192,2022,한 권으로 읽는 조선왕조실록,59,"['숙종실록', '이해', '지식', '예비', '조선왕조실록']"
193,2023,곰브리치 세계사,83,"['세계사', '세계', '역사', '인류', '브리']"
194,2022,난중일기(초판본)(오리지널 초판본 표지디자인),61,"['이순신', '난중일기', '임진왜란', '일기', '기록']"
195,2022,선을 넘는 한국인 선을 긋는 일본인,62,"['나라', '문화', '한국인', '일본인', '사람']"
196,2023,나의 문화유산답사기: 제주편(감귤 에디션),92,"['제주', '사랑', '문화유산답사기', '나의', '문화유산']"
197,2022,세금의 세계사,64,"['세금', '역사', '인류', '때문', '사실']"
198,2022,"유럽 최후의 대국, 우크라이나의 역사",65,"['우크라이나', '유럽', '러시아', '루스', '전쟁']"
199,2022,세계사 최대한 쉽게 설명해 드립니다,66,"['세계사', '역사', '환경', '사건', '세계']"
200,2022,두선생의 지도로 읽는 세계사: 서양 편,67,"['역사', '조회', '지도', '공부', '지리']"
201,2023,리더라면 정조처럼,128,"['정조', '리더십', '개혁', '군주', '사용']"
202,2022,인류의 기원,69,"['인류', '고인류학', '현장', '기원', '발굴']"
203,2022,세상의 모든 지식이 내 것이 되는 1페이지 세계사 365,70,"['세계사', '역사', '수업', '시작', '지식']"
204,2022,90일 밤의 미술관: 이탈리아,71,"['이탈리아', '가이드', '미술관', '작품', '미술사']"
205,2023,전태일평전,11,"['전태일', '개정판', '사회', '오늘', '인간']"
206,2022,우편함 속 세계사,73,"['편지', '역사', '사람', '독자', '히틀러']"
207,2022,한국의 능력주의,74,"['능력', '한국인', '불평등', '정은', '불공']"
208,2023,30개 도시로 읽는 미국사,124,"['도시', '역사', '미국사', '미국', '흐름']"
209,2022,세계사를 바꾼 커피 이야기,76,"['커피', '욕망', '음료', '산업', '커피나무']"
210,2023,나의 문화유산답사기 1,80,"['답사', '일화', '이야기', '신드롬', '문화유산답사기']"
211,2022,"전쟁과 약, 기나긴 악연의 역사",78,"['전쟁', '역사', '세계', '펜타닐', '대전']"
212,2023,박시백의 고려사 2,96,"['역사', '만화', '고려', '박시백', '독자']"
213,2022,병자호란: 그냥 지는 전쟁은 없다,80,"['전쟁사', '병자호란', '임용', '전쟁', '시리즈']"
214,2022,최태성의 만화 한국사 1: 전근대편,81,"['한국사', '만화', '시험', '최태성', '준비']"
215,2022,일본의 굴레,82,"['일본', '문화', '경제', '저자', '사회']"
216,2022,만화로 배우는 조선 왕실의 신화,83,"['역사', '조선', '만화', '신화', '왕실']"
217,2022,실크로드 세계사,84,"['실크로드', '세계', '세계사', '고대', '시대']"
218,2022,메트로폴리스(특별한정판),85,"['도시', '인류', '문명', '역사', '발전']"
219,2023,옷장 속의 세계사,129,"['세계사', '역사', '전작', '청소년', '대전']"
220,2022,최태성의 만화 한국사 2: 근현대편,87,"['한국사', '만화', '시험', '최태성', '준비']"
221,2023,서양사 강좌,134,"['서양사', '변화', '강좌', '시대', '출간']"
222,2022,어떤 선택의 재검토,89,"['선택', '도쿄', '대공습', '의도', '재검토']"
223,2022,오리지널의 탄생,90,"['브랜드', '오리지널', '이야기', '해답', '탄생']"
224,2023,국화와 칼,91,"['일본', '일본인', '문화', '의식', '분석']"
225,2023,설민석의 삼국지 2,77,"['삼국지', '사건', '이해', '삼국지연의', '부분']"
226,2023,세계사를 바꾼 12가지 신소재,82,"['발견', '역사', '가지', '물질', '인류']"
227,2022,난중일기,94,"['이순신', '장군', '일기', '명량', '수군']"
228,2022,인간의 흑역사,95,"['역사', '역사책', '지적', '사람', '기록']"
229,2022,깃발의 세계사,96,"['깃발', '역사', '인류', '조각', '정치']"
